Di,Df,Dif,V_cell (A^3),density (g/cm^3),ASA (A^2),ASA (m^2/cm^3),ASA (m^2/g),NASA (A^2),NASA (m^2/cm^3),NASA (m^2/g),V_cell_2 (A^3),density_2 (g/cm^3),AV (A^3),AVF,AV (cm^3/g),NAV (A^3),NAVF,NAV (cm^3/g),f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,label,ID
2.49163,1.22844,2.49163,625.719,1.72717,0.0,0.0,0.0,0.0,0.0,0.0,625.719,1.72717,0.0,0.0,0.0,0.0,0.0,0.0,201.43365,413.42259999999993,689.8488,865.0742000000004,2484.0,3988.0,5611.0,4386.0,30.0,62.0,101.0,124.0,163.0,408.0,565.0,556.0,15.251649999999998,35.59500000000001,53.97770000000002,61.085400000000014,4.09445,27.909600000000005,32.9387,18.281700000000004,1396.0,1098.0,1294.0,1560.0,1.0,5.0,6.0,4.0,26.0,58.0,70.0,66.0,1.50125,4.6605,5.625,3.8625,0.0,-4.329999999999999,-5.049999999999999,-2.3,0.0,137.0,157.0,64.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,11.0,0.0,2.36,2.84,1.86,15.7441,15.504,0.0,0.0,85.0,84.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1554,1.155,0.0,0.0,8.14596,9.60032,4.736320000000001,3.1859200000000003,43.8,51.8,19.6,11.2,1.0,1.2,0.6,0.4,1.6,2.8,2.8,1.2,0.5746600000000001,0.6899999999999998,0.2835,0.1679999999999999,83.93200000000002,94.572,34.3465228,17.622522800000002,0.0,0.098,0.266,0.1679999999999999,0.0,0.2,1.4,1.2,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,0.2,0.0,-0.004,0.072,0.076,0.0,-0.78,-0.201422,0.578578,1.71906,3.59454,5.97764,5.986160000000001,20.15,25.35,38.45,28.95,0.2,0.45,0.8,0.85,1.05,2.9,4.35,2.8,0.136395,0.278415,0.4413299999999999,0.387345,27.032,46.86,79.63352280000001,63.833903,0.0,0.101,0.2965000000000001,0.3309999999999999,0.0,1.2,3.45,5.8,0.0,0.0,0.0,0.0,0.0,-0.2,-0.1,0.5,0.0,0.0209999999999999,0.1209999999999999,0.269,0.0,0.0299999999999997,1.2235779999999994,4.656444999999999,1,HALPUI
2.48504,1.0474,2.48493,1023.42,1.99841,0.0,0.0,0.0,0.0,0.0,0.0,1023.42,1.99841,0.0,0.0,0.0,0.0,0.0,0.0,151.20069999999998,314.91700000000003,564.3398000000001,828.9929999999999,4129.0,4252.0,5801.0,4314.0,23.0,49.0,84.0,123.0,133.0,359.0,579.0,689.0,11.527500000000002,28.56190000000001,46.30020000000001,59.3805,3.96045,27.006,34.322399999999995,23.7765,3492.0,1581.0,1842.0,5250.0,1.0,5.0,7.0,6.0,26.0,64.0,84.0,108.0,1.6145,4.8286,6.364500000000001,6.733400000000001,0.0,-4.91,-5.670000000000002,-3.25,0.0,212.5,267.0,101.0,0.0,0.0,0.0,0.0,0.0,14.0,23.0,14.0,0.0,2.6100000000000003,4.0600000000000005,2.56,15.7441,15.504,0.0,0.0,85.0,84.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1554,1.155,0.0,0.0,7.6764,8.85942857142857,4.328380952380952,6.255161904761905,41.57142857142857,48.0,20.666666666666664,25.333333333333336,1.0,1.1428571428571428,0.5714285714285714,0.8095238095238095,1.4285714285714286,2.571428571428572,3.0476190476190474,3.333333333333333,0.5798714285714287,0.6599999999999999,0.3014285714285714,0.3789285714285714,96.43428571428572,95.56571428571426,42.99548704761905,47.833127809523816,0.0,0.0,0.3133333333333334,0.4033333333333334,0.0,0.0,1.0476190476190477,2.047619047619048,0.0,0.0,0.0,0.0,0.0,-0.2857142857142857,-0.3809523809523809,-0.0476190476190476,0.0,0.0,0.0266666666666666,0.1019047619047619,0.0,0.0,-1.581629523809524,-0.47346,2.640457142857143,2.214857142857143,0.0,0.0,14.0,12.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.1607142857142857,0.165,0.0,0.0,15.645714285714288,23.891428571428573,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0057142857142857,0.0,0.0,0.0,-1.1142857142857143,0.0,0.0,0,HOXTIZ
4.10128,3.0245,4.10128,2253.32,1.47291,0.0,0.0,0.0,2.18718,9.70645,6.59,2253.32,1.47291,0.0,0.0,0.0,0.0,0.0,0.0,126.82,204.9936,470.8442,456.4384,6206.0,13200.0,14382.0,10368.0,16.0,32.0,56.0,60.0,92.0,232.0,262.0,208.0,14.0494,33.2124,50.001000000000005,48.872,2.8561,26.9724,15.7846,42.4697,2304.0,3168.0,3168.0,2880.0,1.0,5.0,4.0,9.0,25.0,50.0,70.0,90.0,2.1904,6.586,5.6092,9.25,0.0,-7.510000000000002,-2.58,-9.919999999999998,0.0,174.0,126.0,372.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,27.0,0.0,2.95,2.13,7.069999999999999,249.6404,539.2230000000003,856.0611999999998,1059.256,962.0,2172.0,3010.0,3046.0,40.0,84.0,134.0,174.0,218.0,544.0,774.0,852.0,16.239199999999997,39.670400000000015,58.33860000000003,66.78380000000003,10.5376,12.137999999999998,24.742799999999995,19.336,56.5,66.0,105.0,76.0,1.0,1.5,3.0,2.5,2.5,7.5,10.0,8.0,0.5477,0.85855,1.4025,1.12835,41.425,113.56500000000004,160.96261400000003,135.05261399999998,0.0,0.9350000000000004,1.775,1.975,0.0,2.0,8.0,8.5,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.5,0.0,-0.04,0.3399999999999999,0.33,0.0,-6.9,-4.007110000000001,-5.057110000000001,10.5376,16.014,35.3068,27.088,56.5,87.0,133.0,118.0,1.0,2.0,4.5,3.5,5.0,16.5,21.5,19.5,0.5477,1.1472999999999998,1.96875,1.70585,41.425,155.375,236.12522800000008,218.67261400000004,0.0,1.1800000000000004,2.86,2.4650000000000003,0.0,2.5,14.5,9.5,0.0,0.0,0.0,0.0,0.0,-1.5,3.0,0.0,0.0,-0.05,0.71,0.31,0.0,-8.850000000000001,-3.0642200000000006,-8.957110000000002,0,URAREM
2.43562,0.96357,2.43562,1592.42,1.90067,0.0,0.0,0.0,0.0,0.0,0.0,1592.42,1.90067,0.0,0.0,0.0,0.0,0.0,0.0,202.8615,403.9136,737.3192000000001,1081.508,4102.0,7728.0,9428.0,9176.0,31.0,64.0,110.0,164.0,174.0,460.0,690.0,796.0,17.8772,42.08400000000002,68.56680000000003,91.7536,2.8561,29.2708,34.476,51.1056,2304.0,2880.0,2304.0,3552.0,1.0,6.0,8.0,12.0,36.0,84.0,120.0,144.0,2.1904,7.459199999999999,9.1168,11.988,0.0,-7.180000000000001,-6.879999999999997,-9.96,0.0,228.0,336.0,502.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,48.0,0.0,3.84,5.68,9.66,22.4005,28.662000000000003,15.686400000000004,0.0,341.0,276.0,224.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,2.1958,2.7258,1.5299999999999998,0.0,8.37986666666667,9.945000000000002,14.85546666666667,7.042666666666666,118.0,74.0,107.33333333333331,18.666666666666668,1.0,1.3333333333333333,2.0,1.0,2.0,5.333333333333333,6.0,3.333333333333333,0.7217999999999997,0.8393000000000003,1.0800000000000003,0.3775,161.96,156.69333333333336,173.6884093333333,50.10840933333333,0.0,0.5000000000000001,0.8866666666666667,0.7233333333333333,0.0,4.333333333333333,4.666666666666667,4.333333333333333,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,0.0,0.3333333333333333,0.0,0.0633333333333333,0.2399999999999999,0.2466666666666667,0.0,-1.2000000000000013,-0.6714066666666666,0.6285933333333334,3.3285333333333345,2.686,5.372,10.00666666666667,96.33333333333331,34.0,68.0,79.33333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.0,2.0,2.6666666666666665,0.3267,0.2540999999999999,0.5081999999999999,0.7524000000000002,71.05333333333334,54.99333333333334,109.98666666666668,153.85587066666665,0.0,0.2033333333333334,0.4066666666666669,1.0466666666666669,0.0,3.6666666666666665,7.333333333333333,18.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-1.3333333333333333,-1.3333333333333333,0.0,0.0733333333333333,0.1466666666666666,0.5599999999999999,0.0,1.0999999999999994,2.199999999999999,8.928593333333332,1,EMASIU
2.424,0.96129,2.424,1404.73,1.8473,0.0,0.0,0.0,0.0,0.0,0.0,1404.73,1.8473,0.0,0.0,0.0,0.0,0.0,0.0,84.02149999999999,140.9088,203.53520000000003,299.472,2746.0,3408.0,4274.0,1632.0,11.0,20.0,28.0,36.0,48.0,112.0,126.0,88.0,7.938600000000001,15.630000000000004,22.617600000000003,20.482,2.8561,21.9024,25.857,54.0124,2304.0,1440.0,1728.0,2784.0,1.0,4.0,6.0,12.0,16.0,40.0,72.0,104.0,2.1904,4.3808,6.837599999999999,11.1296,0.0,-6.199999999999999,-5.159999999999998,-11.679999999999998,0.0,162.0,252.0,518.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,22.0,0.0,2.96,4.26,10.24,115.0454,230.163,378.7394000000001,416.73939999999993,449.0,912.0,1274.0,1102.0,17.0,34.0,56.0,64.0,90.0,220.0,292.0,262.0,6.706499999999999,15.569400000000002,22.5732,22.740800000000004,10.5376,12.138000000000002,25.487599999999997,20.6188,56.5,66.0,108.5,80.5,1.0,1.5,3.0,2.5,2.5,7.5,10.5,9.0,0.5477,0.8585499999999997,1.3949999999999998,1.11735,41.425,113.56500000000004,146.53261400000002,119.98514849999998,0.0,0.9350000000000004,1.5300000000000002,1.93,0.0,2.0,7.5,8.5,0.0,0.0,0.0,0.0,0.0,-2.0,-1.5,-3.0,0.0,-0.04,0.3499999999999999,0.33,0.0,-6.900000000000002,-2.0571100000000007,-4.157110000000002,10.5376,16.014000000000003,36.5836,37.2324,56.5,87.0,154.0,126.0,1.0,2.0,4.5,4.5,5.0,16.5,25.0,13.0,0.5477,1.1473,2.111249999999999,1.7923499999999992,41.425,155.375,246.82892100000012,167.4240695,0.0,1.1800000000000002,2.4400000000000004,2.545000000000001,0.0,2.5,11.5,16.0,0.0,0.0,0.0,0.0,0.0,-1.5,1.5,3.5,0.0,-0.05,0.5199999999999998,0.9299999999999998,0.0,-8.849999999999998,-4.510665000000001,4.232225000000001,1,FUJRIM
3.80064,1.73028,3.80064,935.924,1.27062,0.0,0.0,0.0,0.0,0.0,0.0,935.924,1.27062,0.0,0.0,0.0,0.0,0.0,0.0,111.81369999999998,186.49440000000004,405.5448000000001,629.952,3366.0,6624.0,7966.0,5280.0,15.0,28.0,54.0,80.0,82.0,216.0,262.0,176.0,11.1438,23.9808,43.56700000000001,52.113600000000005,2.8561,31.2312,34.476,64.22000000000001,2304.0,2976.0,2304.0,2688.0,1.0,6.0,8.0,16.0,36.0,84.0,144.0,192.0,2.1904,7.3704,9.1168,13.497599999999997,0.0,-8.340000000000002,-6.879999999999997,-10.959999999999996,0.0,226.0,336.0,712.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,64.0,0.0,3.9,5.68,14.56,213.2532,458.79600000000016,723.1799999999998,954.1220000000002,888.0,2088.0,2960.0,3392.0,37.0,76.0,124.0,168.0,200.0,504.0,734.0,920.0,14.4212,36.25160000000002,54.73520000000002,68.0056,9.2416,15.504,28.880000000000003,21.128,49.0,84.0,98.0,56.0,1.0,2.0,4.0,3.0,4.0,12.0,16.0,10.0,0.5625,1.155,1.71,1.1324999999999998,54.760000000000005,167.24,233.94522800000004,150.325228,0.0,0.9800000000000004,2.66,2.17,0.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,0.0,-0.04,0.72,0.74,0.0,-7.800000000000001,-2.01422,1.8857800000000005,3.61,19.38,45.78999999999999,54.14999999999999,196.0,336.0,560.0,588.0,1.0,4.0,10.0,12.0,16.0,56.0,88.0,96.0,1.3456,3.5728,7.0760000000000005,7.9344,1391.2899999999995,1685.96,3201.400812,3537.6312179999995,0.0,-2.6,-5.100000000000001,-5.700000000000001,0.0,32.0,100.0,126.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,24.0,0.0,1.5599999999999996,5.499999999999998,7.079999999999998,0.0,104.0,287.17156,352.75734,1,CAQNIU
1.56777,1.05543,1.54874,798.219,2.58097,0.0,0.0,0.0,0.0,0.0,0.0,798.219,2.58097,0.0,0.0,0.0,0.0,0.0,0.0,78.61509999999998,137.29386666666667,199.3952,247.8517333333333,1542.0,2574.6666666666665,3090.0,1601.3333333333333,10.333333333333334,20.0,26.666666666666668,30.666666666666668,49.333333333333336,117.33333333333331,128.0,86.66666666666667,7.128633333333333,14.595733333333332,18.5952,16.3912,2.7225,21.824,21.417,44.209,900.0,920.0,1140.0,1780.0,1.0,4.0,5.333333333333333,8.666666666666666,16.0,40.0,58.66666666666666,80.0,1.7161000000000002,3.8601333333333336,5.170133333333333,8.113266666666668,0.0,-6.626666666666668,-4.180000000000001,-12.493333333333338,0.0,89.33333333333333,122.0,200.66666666666663,0.0,0.0,0.0,0.0,0.0,6.0,6.666666666666667,14.666666666666666,0.0,2.293333333333333,3.0400000000000005,5.160000000000001,67.77175,119.328,192.8757,106.47720000000002,401.5,816.0,837.0,258.0,8.5,16.0,23.0,15.0,39.0,82.0,86.0,59.0,3.969,8.5102,10.2961,5.3399,10.537600000000005,11.891199999999998,35.2228,14.014399999999998,56.5,103.75,181.75,24.5,1.0,1.5,3.5,2.0,2.5,8.0,11.5,5.0,0.5476999999999999,0.9606500000000002,1.8568500000000008,0.6262499999999999,41.425,142.65499999999997,153.5181535,72.05707450000001,0.0,0.9925,0.3325,1.4699999999999998,0.0,-2.75,1.75,10.5,0.0,0.0,0.0,0.0,0.0,-2.5,-1.0,1.5,0.0,-0.1800000000000001,0.0899999999999999,0.665,0.0,-12.774999999999997,-0.2517775,5.0625575000000005,8.778225000000003,20.4066,19.408800000000006,10.548800000000002,96.75,185.0,104.0,42.0,1.0,2.75,1.9166666666666663,1.3333333333333333,8.75,13.0,9.25,8.5,0.695375,1.5809999999999995,1.0584250000000002,0.6124999999999999,190.6525000000001,244.35551166666664,89.76416666666668,71.92964033333334,0.0,0.0074999999999998,0.0816666666666667,0.5833333333333334,0.0,10.75,0.1666666666666666,3.333333333333333,0.0,0.0,0.0,0.0,0.0,4.083333333333332,0.6666666666666666,1.1666666666666667,0.0,0.5541666666666667,-0.0033333333333333,0.1833333333333333,0.0,15.235741666666664,-0.65,0.146445,1,OKUWOI
2.49541,0.96021,2.48758,944.219,2.52227,0.0,0.0,0.0,0.0,0.0,0.0,944.219,2.52227,0.0,0.0,0.0,0.0,0.0,0.0,126.51319999999996,212.6613333333333,561.7246666666666,732.8298666666666,5066.666666666667,7245.333333333333,7180.0,4128.0,16.0,32.0,62.66666666666666,90.66666666666669,97.33333333333331,266.6666666666667,349.3333333333333,304.0,10.048666666666673,24.503200000000003,40.3552,41.87706666666667,2.6189,22.792,23.096249999999998,36.25985,3349.0,2473.0,1703.0,3017.0,1.0,5.0,6.5,8.5,34.0,78.0,88.0,104.0,2.197,5.807199999999999,6.395099999999999,9.0239,0.0,-9.95,-6.480000000000001,-10.340000000000002,0.0,276.0,366.5,438.5,0.0,0.0,0.0,0.0,0.0,22.0,24.5,23.5,0.0,4.249999999999999,5.824999999999999,6.544999999999999,143.7001,283.26800000000003,448.1415999999999,494.42599999999993,682.0,1346.0,2038.0,1988.0,19.0,40.0,62.0,72.0,102.0,252.0,362.0,364.0,9.1403,20.867600000000007,31.1318,33.1084,11.4016,6.969999999999999,15.541733333333331,13.585333333333333,61.5,38.0,79.33333333333333,64.33333333333333,1.0,0.8333333333333334,1.6666666666666667,1.6666666666666667,1.1666666666666667,3.5,5.333333333333333,5.666666666666667,0.5378333333333333,0.4735500000000001,0.88,0.8471000000000001,32.535000000000004,57.81833333333332,86.54876900000001,98.8808713333333,0.0,0.6083333333333335,0.7483333333333335,1.3333333333333333,0.0,1.3333333333333333,2.333333333333333,4.333333333333333,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.3333333333333333,-2.0,0.0,-0.0266666666666666,0.0366666666666666,0.0799999999999999,0.0,-4.300000000000001,-3.8178516666666673,-6.335703333333334,7.025066666666667,10.321333333333332,17.3464,13.245333333333331,37.66666666666666,46.333333333333336,84.0,62.333333333333336,0.6666666666666666,1.3333333333333333,2.0,1.6666666666666667,3.333333333333333,8.0,10.333333333333334,9.0,0.3651333333333333,0.6648666666666667,1.03,0.8522333333333333,27.61666666666667,86.827538,114.44420466666666,106.79087133333331,0.0,0.9033333333333334,0.9033333333333334,1.2000000000000004,0.0,3.333333333333333,3.333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.6666666666666666,0.0,0.0999999999999999,0.0999999999999999,0.0866666666666666,0.0,-3.6357033333333337,-3.6357033333333337,-5.635703333333335,1,GALGAD
1.5836,0.75312,1.22089,624.783,1.78684,0.0,0.0,0.0,0.0,0.0,0.0,624.783,1.78684,0.0,0.0,0.0,0.0,0.0,0.0,168.2902,318.2688000000001,897.7026,1048.0992,1788.0,4608.0,7418.0,9184.0,22.0,56.0,108.0,148.0,184.0,588.0,938.0,880.0,15.449800000000002,45.87319999999998,77.8528,83.9792,0.8649000000000001,19.195200000000003,15.1497,28.681200000000008,121.0,528.0,814.0,792.0,1.0,6.0,8.0,10.0,36.0,102.0,150.0,150.0,2.4025000000000003,6.789,10.695,11.563,0.0,-15.06,-8.849999999999998,-21.539999999999992,0.0,18.0,14.0,38.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,35.0,0.0,4.920000000000001,5.5,8.040000000000001,197.34379999999996,371.5661999999999,679.5432000000002,738.9379999999999,1274.0,2832.0,3408.0,3248.0,28.0,58.0,96.0,116.0,154.0,378.0,528.0,580.0,13.6546,32.524200000000015,47.75919999999999,52.250000000000014,11.8336,7.5336,32.4392,17.543999999999997,64.0,120.0,176.0,96.0,1.0,1.0,3.0,2.0,1.0,4.0,5.0,6.0,0.5328999999999999,0.7738,1.6279,1.1242,28.09,132.5,116.07,119.78,0.0,1.25,0.8900000000000001,1.7800000000000002,0.0,-7.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-3.0,-2.0,-4.0,0.0,-0.33,-0.04,-0.08,0.0,-19.7,-6.000000000000001,-12.000000000000002,6.555475,23.022375,16.486549999999998,19.98975,184.75,367.5,179.0,181.5,1.0,3.25,2.25,3.5,12.25,19.0,19.25,25.5,0.975925,2.5466500000000005,1.631275,2.09365,475.7725,543.125,452.7675,622.711625,0.0,-2.77,-0.3174999999999998,-0.1100000000000001,0.0,20.75,14.0,35.5,0.0,0.0,0.0,0.0,0.0,6.75,1.0,5.0,0.0,0.8775000000000002,0.425,1.4500000000000002,0.0,49.675,19.05,48.289335,0,WAPYOD
1.77637,1.0763,1.77637,805.854,2.13511,0.0,0.0,0.0,0.0,0.0,0.0,805.854,2.13511,0.0,0.0,0.0,0.0,0.0,0.0,224.87159999999992,500.5984,1925.0964,2398.5152,13104.0,29344.0,57396.0,19940.0,32.0,112.0,284.0,348.0,608.0,3232.0,5012.0,2680.0,33.88120000000001,133.6872,251.34960000000007,174.3755999999999,0.6241000000000001,23.162800000000004,22.0963,19.9949,3025.0,3520.0,10780.0,3245.0,1.0,9.0,14.0,9.0,81.0,369.0,441.0,261.0,5.3824,14.453599999999998,29.3016,15.8456,0.0,-22.21,-16.91,-18.2,0.0,431.0,574.0,436.0,0.0,0.0,0.0,0.0,0.0,40.0,77.0,52.0,0.0,14.65,19.849999999999994,14.05,89.1302,180.897,280.0162,293.74800000000005,335.0,696.0,934.0,750.0,14.0,28.0,44.0,46.0,72.0,168.0,206.0,184.0,5.4742,12.782,17.5628,16.5678,11.1856,6.068999999999999,13.2358,16.576,60.25,33.0,71.5,45.25,1.0,0.75,1.5,2.25,1.25,3.75,6.75,5.75,0.5402999999999999,0.429275,0.8474,0.8398249999999998,34.7575,56.7825,97.2975,98.51268825,0.0,0.4675000000000001,0.5900000000000002,1.9275,0.0,1.0,1.25,10.5,0.0,0.0,0.0,0.0,0.0,-1.0,-1.5,0.0,0.0,-0.02,-0.025,0.5399999999999999,0.0,-3.45,-4.425000000000001,-0.1606650000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,YIMSOE
2.61697,1.56243,2.4469,971.543,2.86599,0.0,0.0,0.0,0.0,0.0,0.0,971.543,2.86599,0.0,0.0,0.0,0.0,0.0,0.0,179.20159999999998,346.8227999999999,664.1659999999999,745.5939999999998,14690.0,18612.0,25070.0,18760.0,24.0,56.0,98.0,116.0,172.0,508.0,718.0,676.0,22.903,52.51440000000001,97.7384,107.21079999999996,2.9354,20.2336,19.4864,46.52319999999999,3222.5,2215.0,4113.5,3144.0,1.0,4.0,6.5,11.5,16.0,48.0,88.0,136.0,2.677249999999999,4.9895,11.408999999999995,14.656350000000003,0.0,-7.08,-3.825000000000002,-18.07,0.0,153.5,172.5,391.5,0.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,0.0,3.1900000000000004,3.5,10.740000000000002,99.3013,196.656,361.0952,418.1444,364.0,732.0,1052.0,812.0,15.0,30.0,56.0,68.0,86.0,220.0,294.0,204.0,5.5511,13.2902,20.846400000000003,19.686,10.9696,11.015999999999998,28.17706666666666,33.754133333333336,59.0,60.0,123.66666666666666,121.33333333333334,1.0,1.3333333333333333,3.333333333333333,4.0,2.0,7.333333333333334,12.666666666666668,8.666666666666666,0.5427666666666666,0.7597333333333334,1.585,1.6547999999999998,36.98,95.67333333333332,175.6259473333334,152.615274,0.0,0.9200000000000002,1.9233333333333336,2.54,0.0,2.0,8.333333333333334,14.0,0.0,0.0,0.0,0.0,0.0,-2.6666666666666665,-2.6666666666666665,-0.6666666666666666,0.0,-0.04,0.3333333333333333,0.72,0.0,-6.600000000000001,-5.007110000000001,0.3857800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,EWOYUL
